row_id,user_id,category_id,video_id,age,gender,profession,followers,views,engagement_score,fold
44716,20428,32,132,35,0,0,330,714,3.26,2
44717,1005,19,121,32,1,0,230,369,2.56,0
44718,13384,3,4,16,1,1,270,621,4.44,3
44719,20316,4,99,21,1,2,230,781,2.59,0
44720,15000,8,17,50,1,2,280,628,4.26,2
44721,2062,21,143,33,1,2,320,909,3.99,0
44722,908,4,7,13,1,1,230,781,2.6,0
44723,7914,31,85,24,0,2,230,156,3.37,2
44724,22685,28,76,18,1,1,250,414,3.8,1
44725,13377,6,11,13,1,1,210,362,4.11,4
44726,18205,31,160,34,0,0,230,156,4.26,0
44727,3443,5,87,12,1,1,240,229,4.66,4
44728,25054,31,152,27,1,2,230,156,3.16,3
44729,24933,19,121,23,1,1,230,369,3.77,2
44730,22388,5,89,28,1,0,240,229,3.37,2
44731,10359,37,108,10,1,1,180,1000,3.87,1
44732,1925,7,13,37,0,0,160,467,4.5,4
44733,15759,28,75,33,1,2,250,414,2.06,2
44734,25219,34,94,25,1,0,230,840,3.37,2
44735,27347,1,15,32,1,0,360,990,3.64,2
44736,26421,25,140,21,1,0,240,317,3.87,0
44737,3926,42,135,24,1,0,290,689,3.47,0
44738,1954,6,12,31,1,2,210,362,3.1900000000000004,4
44739,13518,11,22,16,1,1,250,180,3.54,4
44740,6587,5,161,14,1,1,240,229,4.590000000000002,4
44741,4861,5,109,16,0,1,240,229,4.29,2
44742,17555,21,143,20,0,1,320,909,3.04,2
44743,13425,16,137,16,0,1,270,462,4.65,4
44744,10979,12,88,28,0,0,180,138,3.85,1
44745,17747,17,36,39,0,0,210,884,2.4,4
44746,23232,8,39,28,0,2,280,628,3.26,2
44747,21227,16,97,12,0,1,270,462,4.3500000000000005,2
44748,2788,7,28,18,1,1,160,467,3.8,1
44749,25983,18,58,27,1,0,180,444,3.87,0
44750,15148,13,147,43,1,0,340,628,3.91,2
44751,17291,25,150,31,1,2,240,317,3.3200000000000003,2
44752,23114,42,134,21,1,1,290,689,4.3500000000000005,2
44753,7357,6,11,19,0,1,210,362,2.48,2
44754,17623,5,80,27,0,0,240,229,2.3,3
44755,14316,34,94,22,0,2,230,840,3.5,3
44756,21614,21,129,23,1,2,320,909,3.73,3
44757,15577,13,26,18,1,1,340,628,4.37,4
44758,20458,21,143,33,0,0,320,909,3.3,4
44759,2895,2,3,31,1,2,220,30,2.06,0
44760,21512,25,103,38,1,0,240,317,2.2,3
44761,7448,34,114,34,1,2,230,840,2.06,3
44762,26701,13,49,25,0,2,340,628,2.06,4
44763,15201,14,31,15,0,1,240,396,3.77,3
44764,10819,34,94,32,1,0,230,840,1.95,3
44765,12905,5,161,21,0,1,240,229,2.96,4
44766,8606,21,50,23,0,1,320,909,3.8,4
44767,17683,9,142,26,0,1,230,819,4.25,0
44768,23208,32,92,49,0,2,330,714,2.24,3
44769,10786,18,59,18,0,1,180,444,3.44,3
44770,6948,5,154,27,0,1,240,229,2.8,3
44771,14530,6,11,33,0,0,210,362,2.4,3
44772,16201,46,170,22,0,1,190,840,2.8,1
44773,17959,12,24,50,1,2,180,138,3.06,0
44774,3756,5,10,41,1,0,240,229,2.4,4
44775,17533,4,8,40,1,0,230,781,3.5,4
44776,13525,11,66,29,1,0,250,180,3.37,3
44777,6440,26,63,22,1,2,200,568,3.67,1
44778,6619,24,60,40,1,0,200,617,4.28,4
44779,13893,4,99,36,1,0,230,781,2.64,0
44780,27301,29,82,29,1,0,260,52,3.3,4
44781,12892,35,126,15,0,1,260,134,4.23,4
44782,10450,25,138,22,1,2,240,317,3.79,4
44783,13840,11,77,37,0,0,250,180,2.56,3
44784,13568,5,9,22,1,1,240,229,3.77,1
44785,9791,18,58,30,1,2,180,444,3.16,3
44786,21934,34,94,21,1,2,230,840,2.3200000000000003,2
44787,14939,8,146,39,0,2,280,628,3.09,0
44788,25542,32,145,31,0,0,330,714,3.37,3
44789,721,21,122,20,1,2,320,909,3.8,0
44790,11090,30,84,38,1,0,230,862,2.2,1
44791,18152,8,125,25,0,0,280,628,4.26,4
44792,8106,37,128,10,1,1,180,1000,3.8,3
44793,25239,25,62,18,0,1,240,317,3.73,0
44794,2862,6,11,38,0,0,210,362,3.33,2
44795,800,8,74,24,0,2,280,628,1.96,2
44796,26628,8,39,23,1,1,280,628,4.33,2
44797,13881,4,7,27,1,0,230,781,4.26,3
44798,17579,19,144,14,0,1,230,369,3.77,4
44799,15314,26,141,32,0,0,200,568,0.0,1
44800,1194,34,95,30,1,2,230,840,3.54,2
44801,5551,5,55,35,0,2,240,229,3.71,3
44802,11074,10,20,29,0,0,210,44,2.4,2
44803,1441,12,88,18,1,1,180,138,4.11,2
44804,11544,13,26,18,1,1,340,628,3.96,4
44805,14533,7,28,17,1,1,160,467,4.9,3
44806,21331,1,1,32,0,0,360,990,2.64,3
44807,369,3,4,52,1,2,270,621,4.06,4
44808,16580,4,64,28,1,2,230,781,3.26,0
44809,10427,4,7,31,0,0,230,781,3.0,3
44810,25667,5,109,16,0,1,240,229,1.5,0
44811,16954,7,28,44,1,0,160,467,2.3,4
44812,18221,13,26,12,0,1,340,628,2.96,0
44813,25430,25,103,18,0,1,240,317,2.19,0
44814,20254,8,110,17,0,1,280,628,4.66,3
44815,12866,31,151,30,0,0,230,156,3.93,2
44816,26680,1,15,34,1,0,360,990,3.93,3
44817,3199,11,77,17,1,1,250,180,4.3100000000000005,3
44818,25570,4,8,12,0,1,230,781,2.7,1
44819,13776,12,42,23,1,1,180,138,4.46,3
44820,18885,13,27,13,1,1,340,628,4.09,3
44821,24647,34,114,28,0,0,230,840,3.53,3
44822,18332,9,19,23,0,1,230,819,4.94,3
44823,27698,1,1,34,0,0,360,990,4.39,0
44824,1312,11,40,27,0,2,250,180,3.61,3
44825,18662,17,37,41,0,2,210,884,1.71,1
44826,4308,11,41,16,1,1,250,180,4.91,3
44827,5025,34,94,15,0,1,230,840,2.19,1
44828,930,38,111,19,0,1,230,806,3.9,0
44829,18614,19,44,13,0,1,230,369,2.96,4
44830,12903,8,100,19,1,1,280,628,4.49,3
44831,3326,4,6,31,0,0,230,781,3.85,0
44832,24134,21,104,18,1,1,320,909,2.35,3
44833,26280,19,45,16,1,1,230,369,4.16,4
44834,9476,3,4,19,1,1,270,621,4.630000000000001,4
44835,3472,5,109,31,1,2,240,229,4.02,2
44836,9781,32,132,35,1,2,330,714,3.09,1
44837,7540,23,112,21,0,1,220,613,4.62,0
44838,5698,5,169,16,1,1,240,229,3.8,2
44839,486,21,143,22,0,1,320,909,3.54,1
44840,8180,5,73,20,0,1,240,229,2.8,4
44841,6228,4,7,21,0,1,230,781,2.8,2
44842,25257,22,52,34,1,2,260,709,3.71,2
44843,26864,42,134,17,0,1,290,689,2.88,0
44844,21734,34,94,39,0,0,230,840,3.43,1
44845,23053,40,124,16,1,1,250,900,3.8,0
44846,1221,25,102,13,0,1,240,317,2.7,1
44847,16193,3,5,16,0,1,270,621,4.16,0
44848,17848,10,159,33,0,0,210,44,3.09,2
44849,20441,34,95,33,1,2,230,840,3.13,0
44850,4761,15,32,28,1,0,340,662,3.93,3
44851,610,19,164,10,1,1,230,369,4.4300000000000015,4
44852,2691,11,40,20,1,1,250,180,4.33,4
44853,11451,29,81,17,1,1,260,52,3.8,0
44854,19553,32,132,15,0,1,330,714,3.77,4
44855,430,30,83,22,1,2,230,862,3.59,4
44856,24070,26,63,23,1,1,200,568,3.87,0
44857,11791,12,42,36,1,0,180,138,3.95,0
44858,1562,14,31,24,1,0,240,396,3.64,4
44859,13997,18,43,27,0,0,180,444,3.33,0
44860,21246,9,19,16,1,1,230,819,4.11,1
44861,13072,14,31,24,1,1,240,396,4.01,0
44862,26855,32,132,17,0,1,330,714,4.29,3
44863,16071,6,12,34,1,2,210,362,3.13,0
44864,12036,19,45,37,0,0,230,369,3.47,2
44865,1111,21,143,34,0,0,320,909,2.56,4
44866,1514,16,35,17,0,1,270,462,3.77,3
44867,12054,19,44,20,1,1,230,369,4.11,3
44868,13191,8,16,27,0,0,280,628,2.08,0
44869,20034,12,25,16,1,1,180,138,4.510000000000002,0
44870,5932,42,134,48,0,0,290,689,4.23,0
44871,4137,3,4,17,1,1,270,621,4.23,3
44872,647,25,140,17,1,1,240,317,3.8,4
44873,4910,16,35,16,1,1,270,462,4.01,0
44874,1195,21,51,66,0,2,320,909,3.13,2
44875,3826,21,50,36,0,2,320,909,3.1900000000000004,1
44876,24224,4,64,23,1,1,230,781,4.16,3
44877,20691,11,77,19,1,1,250,180,3.87,4
44878,24601,19,46,20,0,1,230,369,3.54,0
44879,516,1,15,36,1,0,360,990,4.3,3
44880,3662,16,137,25,0,0,270,462,3.91,0
44881,3228,8,39,19,1,1,280,628,4.21,3
44882,6639,4,64,35,1,0,230,781,3.4,0
44883,5984,11,66,36,1,0,250,180,3.95,1
44884,7979,32,133,11,0,1,330,714,2.35,3
44885,13686,28,75,26,1,0,250,414,2.94,1
44886,22478,25,150,30,0,0,240,317,2.2,0
44887,21175,5,158,21,1,1,240,229,4.2700000000000005,3
44888,24753,8,146,31,1,0,280,628,2.56,1
44889,14205,4,8,32,0,0,230,781,2.56,4
44890,18647,19,164,18,1,1,230,369,3.7,4
44891,20242,8,146,24,0,1,280,628,3.17,3
44892,3314,13,49,19,0,1,340,628,4.33,2
44893,16922,8,110,26,1,1,280,628,4.79,1
44894,8447,28,76,37,1,2,250,414,3.1900000000000004,0
44895,16386,16,137,44,1,2,270,462,2.16,1
44896,24873,5,87,16,0,1,240,229,3.8,2
44897,24617,12,88,32,1,2,180,138,4.24,3
44898,19098,5,154,22,1,1,240,229,4.23,0
44899,16873,11,23,23,0,1,250,180,4.65,3
44900,13026,19,121,17,1,1,230,369,3.62,2
44901,5896,21,143,35,0,0,320,909,0.02,0
44902,14225,25,150,39,0,0,240,317,3.33,4
44903,12324,39,117,19,1,1,270,89,2.35,1
44904,5089,19,46,35,1,2,230,369,3.73,3
44905,26420,11,23,16,0,1,250,180,3.8,1
44906,614,34,114,22,0,0,230,840,2.64,2
44907,13180,25,140,16,1,1,240,317,4.33,4
44908,23187,3,4,25,1,1,270,621,4.2700000000000005,1
44909,25380,11,40,23,0,1,250,180,2.8,0
44910,19043,16,137,20,1,1,270,462,4.53,0
44911,13613,31,85,10,0,1,230,156,3.93,1
44912,6943,19,121,17,0,1,230,369,3.87,4
44913,21896,5,72,14,0,1,240,229,2.6,1
44914,27503,23,112,20,0,1,220,613,2.7,4
44915,16948,27,65,30,1,0,320,309,3.71,0
44916,25728,15,113,35,1,0,340,662,3.4,2
44917,4044,4,7,36,1,0,230,781,4.13,1
44918,8227,5,9,33,1,0,240,229,3.89,3
44919,13231,19,121,29,1,0,230,369,4.2,0
44920,3934,42,135,15,1,1,290,689,4.5600000000000005,3
44921,786,30,84,20,0,1,230,862,3.77,1
44922,14872,34,94,24,0,1,230,840,3.29,2
44923,4756,5,161,28,0,0,240,229,2.2,4
44924,19987,35,106,19,0,2,260,134,3.29,1
44925,2694,11,66,31,1,0,250,180,3.26,3
44926,5115,12,30,22,1,1,180,138,4.7200000000000015,2
44927,15718,26,141,23,1,1,200,568,4.04,1
44928,7199,19,45,20,0,1,230,369,2.88,4
44929,22394,18,43,15,0,1,180,444,1.5,0
44930,21770,18,58,29,1,2,180,444,3.65,4
44931,18212,42,134,36,0,2,290,689,2.4000000000000004,4
44932,16517,7,14,33,1,0,160,467,4.23,3
44933,23296,14,31,20,0,1,240,396,3.44,0
44934,20084,13,29,16,1,1,340,628,3.83,3
44935,8044,17,36,25,1,1,210,884,3.73,1
44936,19165,5,73,35,0,2,240,229,3.8,3
44937,13415,12,25,40,1,2,180,138,3.26,3
44938,12126,29,156,29,1,0,260,52,3.61,3
44939,18081,19,121,32,0,0,230,369,2.3,3
44940,24380,5,109,38,0,2,240,229,3.13,4
44941,24368,13,29,27,1,0,340,628,3.56,2
44942,26625,36,107,18,1,1,260,178,3.87,1
44943,6108,39,116,19,0,2,270,89,3.2300000000000004,1
44944,11757,42,136,33,0,0,290,689,1.39,1
44945,11702,27,65,29,0,2,320,309,3.1900000000000004,4
44946,26426,25,150,36,1,0,240,317,4.5,0
44947,14227,5,158,14,0,1,240,229,2.35,2
44948,24618,25,103,20,0,0,240,317,2.3,1
44949,26805,12,88,15,1,1,180,138,3.87,0
44950,3758,25,102,16,0,1,240,317,2.96,2
44951,12678,5,154,44,0,2,240,229,2.24,1
44952,27078,6,12,27,0,0,210,362,1.61,0
44953,19530,34,94,15,1,1,230,840,4.2700000000000005,0
44954,1958,4,64,18,1,1,230,781,4.33,0
44955,3878,24,60,36,1,0,200,617,3.09,3
44956,13182,11,23,25,1,0,250,180,3.69,4
44957,5976,31,160,19,1,1,230,156,2.88,2
44958,7440,18,43,26,1,2,180,444,3.67,3
44959,12680,17,36,10,1,1,210,884,4.16,4
44960,27260,16,35,20,0,1,270,462,2.8,0
44961,8600,39,117,29,1,2,270,89,3.09,2
44962,16877,5,154,29,0,0,240,229,3.33,2
44963,10841,8,39,19,1,2,280,628,3.69,4
44964,12465,16,34,26,1,0,270,462,2.56,3
44965,12169,5,69,25,0,1,240,229,4.4300000000000015,1
44966,1360,34,94,32,1,2,230,840,3.47,3
44967,858,21,50,27,0,0,320,909,3.58,2
44968,2444,15,32,23,1,1,340,662,1.5,4
44969,25704,19,46,20,0,2,230,369,3.42,3
44970,4223,11,22,34,1,0,250,180,2.2,1
44971,14677,19,144,21,1,2,230,369,3.69,4
44972,11102,10,159,32,1,0,210,44,3.0,3
44973,10399,17,37,14,0,1,210,884,2.48,3
44974,25627,15,33,11,1,1,340,662,4.3100000000000005,1
44975,2244,36,107,19,0,1,260,178,3.77,0
44976,6660,11,23,38,1,2,250,180,3.16,1
44977,7909,42,135,23,1,1,290,689,3.93,3
44978,4999,5,73,24,1,2,240,229,4.26,4
44979,18345,21,51,25,1,0,320,909,3.22,2
44980,8077,16,137,11,1,1,270,462,4.3100000000000005,2
44981,15100,21,51,26,0,0,320,909,2.3,2
44982,10196,25,138,16,1,1,240,317,4.65,0
44983,21288,9,142,15,1,1,230,819,4.73,3
44984,12844,43,149,41,1,0,280,617,4.5,1
44985,450,5,154,13,0,1,240,229,2.6,4
44986,24581,5,91,30,1,0,240,229,3.78,0
44987,18379,15,113,17,0,1,340,662,4.23,1
44988,14145,41,131,18,1,1,240,72,4.01,1
44989,5023,19,164,46,0,2,230,369,1.96,3
44990,11365,5,119,15,1,1,240,229,3.04,0
44991,5179,25,139,24,0,0,240,317,2.77,1
44992,913,2,3,30,0,0,220,30,3.89,3
44993,4147,11,22,22,0,1,250,180,2.8,1
44994,7404,29,82,35,1,0,260,52,3.33,3
44995,11259,21,123,22,0,2,320,909,1.84,3
44996,1310,16,98,17,1,1,270,462,4.29,0
44997,4918,42,136,25,1,1,290,689,3.77,3
44998,12292,17,37,28,0,2,210,884,1.37,2
44999,12215,11,22,18,0,1,250,180,3.29,2
45000,23662,28,75,20,1,1,250,414,1.79,3
45001,20488,13,29,19,0,1,340,628,2.8,4
45002,3803,18,59,27,1,0,180,444,3.97,2
45003,11913,23,53,15,0,1,220,613,3.23,4
45004,21826,32,133,24,0,1,330,714,2.35,1
45005,5992,27,65,21,0,1,320,309,2.19,2
45006,10848,15,113,39,0,0,340,662,3.4,4
45007,18523,43,149,23,0,1,280,617,4.91,2
45008,8259,19,1,34,1,0,230,369,3.93,4
45009,4656,5,9,13,1,1,240,229,2.96,0
45010,5417,31,105,16,1,1,230,156,3.62,3
45011,15566,3,5,18,1,1,270,621,4.29,0
45012,22701,15,113,30,0,2,340,662,2.3200000000000003,2
45013,18171,15,113,31,1,0,340,662,3.53,2
45014,17464,12,42,38,0,0,180,138,3.87,0
45015,8189,8,125,33,1,0,280,628,3.43,3
45016,6972,11,40,21,1,1,250,180,2.7,4
45017,25955,8,16,33,1,0,280,628,4.28,2
45018,25783,3,5,20,1,1,270,621,2.96,2
45019,20739,5,9,37,1,2,240,229,2.24,3
45020,13756,27,65,24,0,0,320,309,2.64,0
45021,24711,8,74,15,1,1,280,628,3.93,3
45022,7097,23,112,35,1,0,220,613,3.43,4
45023,8059,8,74,19,1,1,280,628,3.93,0
45024,16448,26,63,17,1,1,200,568,4.2700000000000005,1
45025,25368,19,45,15,1,1,230,369,4.2700000000000005,4
45026,5146,25,140,21,0,1,240,317,2.19,3
45027,24551,23,112,21,0,1,220,613,2.88,1
45028,13157,1,2,18,0,2,360,990,3.69,1
45029,11380,5,10,15,0,1,240,229,4.21,0
45030,5250,7,14,14,1,1,160,467,4.65,3
45031,25091,15,33,24,1,1,340,662,4.78,0
45032,3237,5,87,35,1,0,240,229,4.5,2
45033,26296,21,50,20,1,1,320,909,4.33,4
45034,27590,5,72,15,1,1,240,229,3.96,0
45035,8116,8,100,21,0,1,280,628,2.96,4
45036,12585,34,114,35,0,0,230,840,1.95,2
45037,19324,8,16,40,1,0,280,628,3.37,0
45038,1294,21,50,21,0,1,320,909,4.630000000000001,0
45039,18982,8,101,21,1,1,280,628,4.0600000000000005,4
45040,20670,39,116,32,1,2,270,89,3.99,4
45041,20770,11,41,33,0,2,250,180,3.1900000000000004,1
45042,21346,34,114,30,0,0,230,840,1.79,2
45043,23034,28,75,21,1,1,250,414,3.8,0
45044,12733,1,15,23,1,0,360,990,4.34,2
45045,13786,1,2,32,1,0,360,990,3.14,0
45046,23524,42,134,36,0,0,290,689,2.48,0
45047,21122,5,54,23,0,1,240,229,3.9,3
45048,7262,8,74,13,0,1,280,628,2.7,3
45049,14250,15,113,19,1,1,340,662,1.5,3
45050,26359,18,58,19,0,1,180,444,4.48,0
45051,8195,6,12,20,0,1,210,362,2.7,1
45052,6363,36,107,36,0,0,260,178,3.43,2
45053,1831,3,5,13,1,1,270,621,4.0600000000000005,0
45054,23453,19,44,33,0,0,230,369,3.4,3
45055,8926,9,18,40,1,0,230,819,3.95,0
45056,16189,11,66,30,1,0,250,180,3.93,0
45057,14603,12,162,18,0,1,180,138,2.88,3
45058,24924,23,112,40,1,2,220,613,3.96,0
45059,13842,4,99,18,1,1,230,781,4.21,4
45060,25763,5,78,15,1,1,240,229,4.2700000000000005,2
45061,24298,36,107,29,1,0,260,178,3.47,2
45062,25632,12,30,36,1,2,180,138,3.06,0
45063,20504,8,17,22,1,1,280,628,3.73,2
45064,14401,27,65,36,0,0,320,309,2.48,2
45065,9864,40,124,23,1,0,250,900,3.89,3
45066,6230,8,146,19,1,2,280,628,3.45,4
45067,7727,9,19,20,1,0,230,819,3.91,3
45068,22943,5,69,24,0,2,240,229,2.06,3
45069,23290,19,121,29,0,2,230,369,3.69,1
45070,1338,13,49,36,0,2,340,628,2.8,3
45071,480,19,121,11,1,1,230,369,3.73,1
45072,652,15,32,19,1,1,340,662,4.29,3
45073,6508,32,145,26,0,1,330,714,4.0600000000000005,2
45074,21793,26,63,36,1,0,200,568,3.89,1
45075,20604,12,42,28,1,0,180,138,3.37,1
45076,17530,8,100,37,1,2,280,628,3.99,2
45077,5905,5,118,43,1,0,240,229,4.51,4
45078,9660,29,82,17,0,1,260,52,3.9,0
45079,12659,11,23,34,0,0,250,180,3.93,0
45080,22376,21,123,32,0,0,320,909,4.53,4
45081,9895,5,120,20,0,1,240,229,2.8,3
45082,21152,21,51,31,1,0,320,909,3.89,2
45083,17944,29,81,15,0,1,260,52,3.44,4
45084,2320,5,70,12,0,1,240,229,2.96,3
45085,8708,19,1,35,1,0,230,369,1.1,3
45086,1093,21,157,41,0,2,320,909,3.82,2
45087,26154,27,65,30,0,2,320,309,2.6500000000000004,2
45088,16696,5,89,18,0,1,240,229,3.96,1
45089,24656,15,113,33,0,0,340,662,2.64,1
45090,1332,41,131,14,1,1,240,72,2.6,4
45091,11111,28,76,19,0,2,250,414,4.01,2
45092,9171,3,4,24,1,1,270,621,4.2700000000000005,3
45093,663,8,146,20,1,1,280,628,4.3100000000000005,4
45094,9724,11,41,26,1,0,250,180,3.89,2
45095,9375,9,18,35,1,0,230,819,4.25,1
45096,25253,27,65,14,0,1,320,309,4.37,0
45097,13302,25,61,28,0,0,240,317,3.26,0
45098,23812,20,48,25,0,2,240,892,2.16,0
45099,19822,7,13,28,1,2,160,467,3.69,2
45100,21698,8,39,18,0,1,280,628,2.48,0
45101,5274,16,98,23,1,0,270,462,3.91,3
45102,3725,5,168,13,0,1,240,229,4.46,3
45103,11766,25,150,35,1,2,240,317,3.63,2
45104,8121,32,145,18,0,1,330,714,2.19,2
45105,14476,15,32,34,0,0,340,662,3.85,0
45106,11159,29,156,34,1,0,260,52,2.08,0
45107,17538,11,40,35,1,2,250,180,3.67,2
45108,22586,32,145,24,0,2,330,714,1.84,4
45109,771,21,104,12,1,1,320,909,4.21,2
45110,16879,5,10,37,0,2,240,229,1.37,0
45111,8884,5,119,32,1,2,240,229,3.4000000000000004,1
45112,6056,21,143,32,1,0,320,909,2.08,3
45113,26697,11,66,28,1,0,250,180,3.4,3
45114,14336,6,12,26,1,0,210,362,3.89,4
45115,17091,1,1,39,1,2,360,990,3.69,1
45116,8843,12,162,17,1,1,180,138,4.3100000000000005,1
45117,8587,8,39,20,0,1,280,628,1.5,3
45118,2260,15,33,18,1,1,340,662,3.7,2
45119,21793,21,122,36,1,0,320,909,3.87,1
45120,2596,34,95,15,1,1,230,840,4.2700000000000005,0
45121,15814,39,117,40,0,0,270,89,3.85,4
45122,5362,5,118,27,1,0,240,229,4.49,4
45123,10586,41,131,14,1,1,240,72,4.83,0
45124,15020,5,90,24,1,0,240,229,3.37,2
45125,3571,16,137,30,0,2,270,462,3.06,1
45126,25181,16,137,33,1,2,270,462,3.06,3
45127,9292,8,17,36,0,2,280,628,3.37,4
45128,2289,32,92,14,1,1,330,714,4.33,1
45129,3984,9,142,13,0,1,230,819,1.79,4
45130,5593,34,114,21,0,1,230,840,2.8,0
45131,12495,25,150,18,0,1,240,317,2.96,0
45132,25537,19,121,33,0,0,230,369,3.47,2
45133,23897,8,74,15,1,1,280,628,4.590000000000002,0
45134,7200,35,126,39,0,0,260,134,4.26,3
45135,4067,19,46,26,1,0,230,369,3.43,3
45136,3033,8,67,23,1,1,280,628,4.21,3
45137,7439,39,117,44,0,2,270,89,3.98,4
45138,20404,29,156,38,1,2,260,52,3.69,0
45139,22853,4,64,34,1,2,230,781,3.67,0
45140,1317,15,33,18,1,1,340,662,2.6,2
45141,8221,41,131,13,0,1,240,72,2.88,0
45142,2040,8,39,19,0,1,280,628,2.88,4
45143,19906,40,124,18,1,1,250,900,2.7,4
45144,3262,10,21,43,1,0,210,44,3.76,0
45145,14089,32,145,31,1,0,330,714,3.26,2
45146,21102,32,132,12,0,1,330,714,1.79,4
45147,13289,5,9,20,1,1,240,229,4.3500000000000005,0
45148,15082,20,48,30,0,0,240,892,2.3,2
45149,27077,21,129,28,0,2,320,909,3.8,1
45150,18154,28,75,26,0,1,250,414,4.91,3
45151,15910,4,99,38,0,0,230,781,1.1,3
45152,12410,21,129,11,0,1,320,909,2.35,2
45153,8258,3,5,30,0,0,270,621,3.4,1
45154,18676,21,143,35,0,0,320,909,2.3,1
45155,13094,30,84,34,1,0,230,862,2.08,3
45156,10219,34,115,26,1,1,230,840,3.77,3
45157,17655,8,125,15,1,1,280,628,4.3100000000000005,4
45158,17728,34,115,12,0,1,230,840,3.49,3
45159,1654,6,12,29,1,0,210,362,3.53,1
45160,23611,13,26,24,1,1,340,628,4.3100000000000005,3
45161,1043,25,61,31,0,0,240,317,2.94,3
45162,14239,3,4,15,1,1,270,621,4.6800000000000015,4
45163,21465,13,29,22,0,1,340,628,3.44,0
45164,26158,5,120,25,0,0,240,229,3.47,4
45165,3629,35,126,25,1,2,260,134,3.71,4
45166,6891,5,57,33,0,0,240,229,3.37,4
45167,21108,25,61,13,1,1,240,317,4.29,1
45168,3882,35,126,37,0,2,260,134,3.16,0
45169,25698,8,101,22,0,1,280,628,3.83,4
45170,15075,25,150,16,0,1,240,317,2.6,3
45171,26767,16,34,17,1,1,270,462,4.46,0
45172,6925,11,23,15,0,1,250,180,3.44,4
45173,4870,4,7,15,0,1,230,781,3.93,3
45174,10061,16,97,15,1,1,270,462,2.7,4
45175,2945,35,106,23,1,1,260,134,4.29,4
45176,18325,5,71,16,0,1,240,229,3.9,4
45177,6050,8,101,32,1,0,280,628,3.93,0
45178,17229,34,95,14,1,1,230,840,3.7,3
45179,25347,26,141,32,1,0,200,568,2.48,3
45180,14740,4,99,21,0,1,230,781,3.34,4
45181,22656,8,100,28,1,2,280,628,3.42,4
45182,10420,9,142,26,1,0,230,819,3.4,2
45183,7408,5,109,24,0,2,240,229,3.5700000000000003,0
45184,18170,5,79,42,0,2,240,229,2.3200000000000003,0
45185,3185,30,84,14,1,1,230,862,4.33,3
45186,20589,7,13,26,1,0,160,467,3.83,1
45187,6184,2,3,11,0,1,220,30,3.83,1
45188,21619,32,92,24,1,0,330,714,3.91,3
45189,8312,5,70,26,0,0,240,229,2.89,2
45190,639,3,5,20,1,1,270,621,3.73,3
45191,12651,10,21,46,1,2,210,44,3.71,0
45192,11948,4,7,29,1,2,230,781,2.9800000000000004,2
45193,22942,21,143,30,0,0,320,909,1.1,0
45194,24896,12,88,16,0,1,180,138,3.49,2
45195,26010,42,134,22,0,0,290,689,2.3,1
45196,16471,12,88,26,1,0,180,138,3.4,3
45197,3361,25,103,32,1,0,240,317,3.91,1
45198,14879,18,43,33,1,0,180,444,3.4,0
45199,3993,27,65,39,1,0,320,309,3.76,1
45200,21225,21,143,28,1,1,320,909,3.66,3
45201,17185,38,111,21,0,1,230,806,3.96,2
45202,10694,19,45,18,1,1,230,369,2.96,2
45203,25623,19,1,21,1,1,230,369,4.2700000000000005,4
45204,18089,4,99,24,0,1,230,781,2.35,4
45205,12853,5,73,36,0,0,240,229,3.4,4
45206,9919,39,116,36,1,0,270,89,3.89,1
45207,7666,18,58,22,0,1,180,444,3.29,0
45208,12282,19,144,34,0,2,230,369,2.53,4
45209,10586,21,129,14,1,1,320,909,4.69,4
45210,20376,32,133,39,1,2,330,714,3.63,4
45211,16494,36,107,20,1,1,260,178,4.92,4
45212,19309,21,51,23,1,1,320,909,3.83,3
45213,24004,39,116,19,0,1,270,89,3.77,0
45214,7384,18,43,34,0,0,180,444,2.3,1
45215,20169,5,10,14,0,1,240,229,3.83,1
45216,19148,23,53,16,1,1,220,613,4.3900000000000015,1
45217,6250,5,55,18,1,1,240,229,3.96,3
45218,23802,19,45,29,1,0,230,369,3.89,0
45219,18909,31,151,21,1,1,230,156,4.33,1
45220,17623,5,71,27,0,0,240,229,3.93,2
45221,18258,9,142,31,1,0,230,819,3.47,0
45222,18550,34,115,14,0,1,230,840,1.5,2
45223,23987,42,134,26,0,0,290,689,2.4,3
45224,6712,8,74,33,1,2,280,628,2.16,0
45225,10519,12,42,54,1,2,180,138,3.59,3
45226,11714,11,77,36,0,0,250,180,2.2,1
45227,5352,19,45,29,1,2,230,369,3.67,4
45228,7633,10,20,42,1,0,210,44,3.4,4
45229,24307,25,139,15,1,1,240,317,4.29,3
45230,19256,8,16,33,1,0,280,628,3.91,4
45231,14145,21,104,18,1,1,320,909,4.1400000000000015,0
45232,25754,3,5,34,1,0,270,621,3.95,4
45233,15740,25,138,24,1,1,240,317,4.21,0
45234,5097,8,67,33,1,0,280,628,4.57,2
45235,5905,5,163,43,1,0,240,229,4.28,1
45236,6979,25,150,37,1,2,240,317,3.5,1
45237,11633,4,99,35,1,0,230,781,3.4,4
45238,4443,13,29,22,1,1,340,628,4.21,2
45239,22500,8,74,36,1,0,280,628,4.03,1
45240,21344,34,114,21,0,1,230,840,1.5,2
45241,25643,5,73,27,1,2,240,229,4.02,1
45242,24272,21,51,32,0,2,320,909,3.65,2
45243,10987,5,54,33,0,0,240,229,2.3,0
